file,line,phrase,classification,snippet
outputs/stage_7_6_claims_consistency.md,1612,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 288 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1613,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 717 | `formal security` | ...\\\| `README.md` \\\| 6...
outputs/stage_7_6_claims_consistency.md,1613,formal security,listed_as_unsafe_wording_to_avoid,"...\| `README.md` \\\| 677 \\\| `formal security` \\\| ...tly state ""proxy att..."
outputs/stage_7_6_claims_consistency.md,1614,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 718 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1614,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 289 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1615,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 718 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1615,formal security,listed_as_unsafe_wording_to_avoid,"...s_consistency.md` \\| 77 \\| `formal security` \\| ...tly state ""proxy atta..."
outputs/stage_7_6_claims_consistency.md,1616,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 719 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1616,formal security,listed_as_unsafe_wording_to_avoid,"...ms_consistency.md` \| 289 \| `formal security` \| ...tly state ""proxy attac..."
outputs/stage_7_6_claims_consistency.md,1617,formal security,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 719 | `formal security` | ...tly state ""proxy attack..."
outputs/stage_7_6_claims_consistency.md,1617,formal security,listed_as_unsafe_wording_to_avoid,"...tly state ""proxy attacks, not formal security proofs"", ""LoRA rank r remains..."
outputs/stage_7_6_claims_consistency.md,1618,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 720 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1618,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 290 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1619,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 720 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1619,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 78 \\| `formal security` \\| \\\| `README.md` \\\| 68...
outputs/stage_7_6_claims_consistency.md,1620,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 721 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1620,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 290 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1621,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 721 | `formal security` | ...\\\| `README.md` \\\| 6...
outputs/stage_7_6_claims_consistency.md,1621,formal security,listed_as_unsafe_wording_to_avoid,"...\| `README.md` \\\| 681 \\\| `formal security` \\\| ...al""`, limitations in..."
outputs/stage_7_6_claims_consistency.md,1622,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 722 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1622,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 291 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1623,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 722 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1623,formal security,listed_as_unsafe_wording_to_avoid,"...s_consistency.md` \\| 78 \\| `formal security` \\| ...al""`, limitations inc..."
outputs/stage_7_6_claims_consistency.md,1624,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 723 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1624,formal security,listed_as_unsafe_wording_to_avoid,"...ms_consistency.md` \| 291 \| `formal security` \| ...al""`, limitations incl..."
outputs/stage_7_6_claims_consistency.md,1625,formal security,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 723 | `formal security` | ...al""`, limitations inclu..."
outputs/stage_7_6_claims_consistency.md,1625,formal security,listed_as_unsafe_wording_to_avoid,"...al""`, limitations include ""no formal security"" / ""no real TEE"" / ""rank"". \\..."
outputs/stage_7_6_claims_consistency.md,1626,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 724 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1626,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 292 \| `semantic security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1627,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 724 | `semantic security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1627,semantic security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 79 \\| `semantic security` \\| \\\| `README.md` \\\| 71...
outputs/stage_7_6_claims_consistency.md,1628,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 725 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1628,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 292 \| `semantic security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1629,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 725 | `semantic security` | ...\\\| `README.md` \\\| 7...
outputs/stage_7_6_claims_consistency.md,1629,semantic security,listed_as_unsafe_wording_to_avoid,...\| `README.md` \\\| 710 \\\| `semantic security` \\\| ...laim formal / crypto...
outputs/stage_7_6_claims_consistency.md,1630,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 726 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1630,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 293 \| `semantic security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1631,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 726 | `semantic security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1631,semantic security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 79 \\| `semantic security` \\| ...laim formal / cryptog...
outputs/stage_7_6_claims_consistency.md,1632,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 727 | `semantic security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1632,semantic security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 293 \| `semantic security` \| ...laim formal / cryptogr...
outputs/stage_7_6_claims_consistency.md,1633,semantic security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 727 | `semantic security` | ...laim formal / cryptogra...
outputs/stage_7_6_claims_consistency.md,1633,semantic security,listed_as_unsafe_wording_to_avoid,...laim formal / cryptographic / semantic security. Backward / optimizer remain....
outputs/stage_7_6_claims_consistency.md,1634,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 728 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1634,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 294 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1635,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 728 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1635,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 80 \\| `formal security` \\| \\\| `README.md` \\\| 72...
outputs/stage_7_6_claims_consistency.md,1636,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 729 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1636,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 294 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1637,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 729 | `formal security` | ...\\\| `README.md` \\\| 7...
outputs/stage_7_6_claims_consistency.md,1637,formal security,listed_as_unsafe_wording_to_avoid,"...\| `README.md` \\\| 720 \\\| `formal security` \\\| ..., default-on caveat..."
outputs/stage_7_6_claims_consistency.md,1638,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 730 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1638,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 295 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1639,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 730 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1639,formal security,listed_as_unsafe_wording_to_avoid,"...s_consistency.md` \\| 80 \\| `formal security` \\| ..., default-on caveat d..."
outputs/stage_7_6_claims_consistency.md,1640,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 731 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1640,formal security,listed_as_unsafe_wording_to_avoid,"...ms_consistency.md` \| 295 \| `formal security` \| ..., default-on caveat di..."
outputs/stage_7_6_claims_consistency.md,1641,formal security,listed_as_unsafe_wording_to_avoid,"...aims_consistency.md` | 731 | `formal security` | ..., default-on caveat dis..."
outputs/stage_7_6_claims_consistency.md,1641,formal security,listed_as_unsafe_wording_to_avoid,"..., default-on caveat disclaims formal security and TEE, comparison-with-naiv..."
outputs/stage_7_6_claims_consistency.md,1642,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 732 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1642,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 296 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1643,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 732 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1643,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 81 \\| `formal security` \\| \\\| `README.md` \\\| 73...
outputs/stage_7_6_claims_consistency.md,1644,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 733 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1644,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 296 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1645,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 733 | `formal security` | ...\\\| `README.md` \\\| 7...
outputs/stage_7_6_claims_consistency.md,1645,formal security,listed_as_unsafe_wording_to_avoid,...\| `README.md` \\\| 732 \\\| `formal security` \\\| ...Stage 5.4 does **not...
outputs/stage_7_6_claims_consistency.md,1646,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 734 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1646,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 297 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1647,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 734 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1647,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 81 \\| `formal security` \\| ....Stage 5.4 does **not...
outputs/stage_7_6_claims_consistency.md,1648,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 735 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1648,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 297 \| `formal security` \| ....Stage 5.4 does **not*...
outputs/stage_7_6_claims_consistency.md,1649,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 735 | `formal security` | ....Stage 5.4 does **not**...
outputs/stage_7_6_claims_consistency.md,1649,formal security,listed_as_unsafe_wording_to_avoid,"....Stage 5.4 does **not** claim formal security. `security_profile` stays `""p..."
outputs/stage_7_6_claims_consistency.md,1650,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 736 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1650,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 298 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1651,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 736 | `formal security` | ...ims_consistency.md` \\|...
outputs/stage_7_6_claims_consistency.md,1651,formal security,listed_as_unsafe_wording_to_avoid,...s_consistency.md` \\| 82 \\| `formal security` \\| \\\| `README.md` \\\| 74...
outputs/stage_7_6_claims_consistency.md,1652,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 737 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1652,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 298 \| `formal security` \| ...` \\| \\\| `README.md`...
outputs/stage_7_6_claims_consistency.md,1653,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 737 | `formal security` | ...\\\| `README.md` \\\| 7...
outputs/stage_7_6_claims_consistency.md,1653,formal security,listed_as_unsafe_wording_to_avoid,...\| `README.md` \\\| 746 \\\| `formal security` \\\| ...Stage 5.3c does **no...
outputs/stage_7_6_claims_consistency.md,1654,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 738 | `formal security` | ...aims_consistency.md` \|...
outputs/stage_7_6_claims_consistency.md,1654,formal security,listed_as_unsafe_wording_to_avoid,...ms_consistency.md` \| 299 \| `formal security` \| ...laims_consistency.md`...
outputs/stage_7_6_claims_consistency.md,1655,formal security,listed_as_unsafe_wording_to_avoid,...aims_consistency.md` | 738 | `formal security` | ...ims_consistency.md` \\|...
